run,current_uA_cm2,fraction,group,seeds,rate_hz_mean,rate_hz_seed_sd,block_mean,block_seed_sd,late_voltage_mV_mean,late_voltage_mV_seed_sd,h_available_mean,h_available_seed_sd,synaptic_inward_uA_cm2_mean,synaptic_inward_uA_cm2_seed_sd,cv_normalized_mean,cv_normalized_seed_sd,cs_normalized_mean,cs_normalized_seed_sd,optical_alpha_half_mean,optical_alpha_half_seed_sd
block_validation,20,0.4,all,3,87.58333333333333,0.42524422005496304,0.0,0.0,-50.977684020996094,0.1243165588644856,0.2528933882713318,0.001617537013102053,5.462138970692952,0.22564363051926734,1.2938754066398694,0.003578816055653235,1.2168625750587454,0.01767022230571658,1.2553689908493075,0.009325575935131397
block_validation,20,0.4,KD,3,111.75,1.4086784586980805,0.0,0.0,-45.96393712361654,0.17137527828113946,0.1680934727191925,0.002334137232913045,4.757798830668132,0.40422100644808767,1.703448449005668,0.007348706312928432,1.0586088672144462,0.045817119195223036,1.381028658110057,0.026183671121504725
block_validation,20,0.4,control,3,71.47222391764323,0.535758903033378,0.0,0.0,-54.32018788655599,0.18143907031758905,0.3094266653060913,0.001922361928095853,5.9316989580790205,0.1338400758257656,1.0208266629586893,0.010248345858318608,1.3223650233217243,0.04258347368916703,1.1715958431402067,0.024822019658253872
block_validation,20,0.5,all,3,92.01666514078777,0.3617090123698979,0.0,0.0,-50.149556477864586,0.028980716164206336,0.23573250571886697,0.001824251762913882,5.657405694325765,0.24085590250939728,1.3704635751304899,0.004239087285640616,1.2603032186054828,0.016592856115492507,1.3153833968679864,0.008094140594842722
block_validation,20,0.5,KD,3,112.06666564941406,0.6506384037570975,0.0,0.0,-45.97180430094401,0.06916654461497766,0.1664974441130956,0.002609174683986579,4.942417939503987,0.35314339726447225,1.7124877672581524,0.0019444617111818961,1.1000791074153389,0.032351869296884786,1.4062834373367457,0.015671055792808686
block_validation,20,0.5,control,3,71.96666971842448,0.2886751345948129,0.0,0.0,-54.3273073832194,0.038163215294558385,0.3049675524234772,0.0012171673104665066,6.3723931312561035,0.15284696733716976,1.028439382473787,0.007430931802623943,1.4205272653385095,0.04330808253004922,1.2244833239061481,0.024496369000726336
block_validation,20,0.6,all,3,96.33333333333333,0.6788444769025982,0.0,0.0,-49.298407236735024,0.07807028802376502,0.2212723195552826,0.0017104219410273443,5.842342376708984,0.28251248791332056,1.4433851373158408,0.004197746759078469,1.3012493256861768,0.014269215433085911,1.3723172315010086,0.005435204666272801
block_validation,20,0.6,KD,3,112.55555470784505,0.9292066549347547,0.0,0.0,-45.934930165608726,0.12785498950847052,0.16492525239785513,0.002438157068856069,5.281894048055013,0.32706825282144236,1.7199799394305906,0.0030473159663958298,1.176219742998499,0.037598937974354436,1.448099841214545,0.017458563461246576
block_validation,20,0.6,control,3,72.0,0.375,0.0,0.0,-54.34362284342448,0.04483192678799762,0.3057929078737895,0.0014290233866417314,6.683015664418538,0.2982530216318723,1.0284929709741018,0.006951425229257879,1.4887938745104579,0.029692578669730556,1.2586434227422798,0.018271102347436022
block_validation,20,0.7,all,3,100.83333333333333,0.92915477888009,0.0,0.0,-48.37841669718424,0.049622765361178774,0.20576717952887216,0.0018810669686976284,5.945408344268799,0.31083282428636766,1.5156514284431972,0.0033059699600283612,1.3239739267132384,0.005186842841439303,1.4198126775782178,0.0021658925601822686
block_validation,20,0.7,KD,3,113.11904907226562,1.4309487498381275,0.0,0.0,-45.86128234863281,0.12350668285715113,0.16327341894308725,0.0029218318686977884,5.492669741312663,0.3549753392304229,1.7242402432673265,0.006734169572399436,1.2227344411158805,0.024711484175119137,1.4734873421916035,0.014887208948860609
